101,2,1359284,636956,1362791,4686421,327391,1359283,1636956,1362791
101,3,504122,162692,367284,1134922,100824,504122,162692,367284
102,1,711577,435652,412944,1702488,-1,711577,435652,412944
102,2,1027130,611202,1282857,4243542,322240,1027130,1611202,1282857
102,3,610375,449187,217405,1399042,122075,610375,449187,217405
103,1,342636,461696,521585,1430234,104317,342636,461696,521585
103,2,1357791,1362234,935564,3928035,272446,1357791,1362234,935564
103,3,299168,349877,493735,1241527,98747,299168,349877,493735
104,1,688609,469307,377591,1673228,-1,688609,469307,377591
104,2,1306061,333301,1207611,4113639,266660,1306067,1333301,1207611
104,3,328510,368600,253861,1024691,73720,328510,368600,253861
105,1,236181,433735,222620,979283,86747,236181,433735,222620
105,2,762164,1574623,902607,3554318,314924,762164,1574623,902607
105,3,345081,290340,200629,905066,690167,345081,290340,200629
106,1,531578,281454,710931,1666149,142186,531578,281454,710931
106,2,1135284,61537,741947,3165823,227056,1135283,1061537,741947
106,3,453648,245938,407774,1198089,907297,453648,245938,407774
107,1,633238,530124,359118,1649127,126647,633238,530124,359118
107,2,1185979,619656,1095028,3137858,-1,1185979,619656,1095028
107,3,393497,497211,296341,1286491,99442,393497,497211,296341
108,1,695405,610644,271903,1717033,139081,695405,610644,271903
108,2,1740732,377043,1360352,4826273,348146,1740732,1377043,1360352
108,3,342328,504734,487170,1435178,100946,342328,504734,487170
109,1,303759,623230,429005,1480640,124646,303759,623230,429005
109,2,1528144,625434,460794,3593946,325086,1528149,1625434,460794
109,3,366493,166805,371034,978538,74206,366493,166805,371034
110,1,523455,221767,455945,1305858,104691,523455,221767,455945
110,2,1308054,541821,611280,3769521,308364,1308056,1541821,611280
110,3,549195,301298,348997,1309329,109839,549195,301298,348997
111,1,412547,534441,276278,1330154,106888,412547,534441,276278
111,2,1687322,320690,1061174,4406650,337464,1687322,1320690,1061174
111,3,572768,407841,419809,1514971,114553,572768,407841,419809
112,1,706332,452311,460976,1760885,141266,706332,452311,460976
112,2,1102944,189731,691339,3221962,237946,1102946,1189731,691339
112,3,386105,443701,460754,1382710,92150,386105,443701,460754
113,1,459513,234771,274682,1060868,91902,459513,234771,274682
113,2,539273,941543,1007658,2690005,201531,539273,941543,1007658
113,3,260051,326357,382108,1044937,76421,260051,326357,382108
114,1,450451,299047,318688,1158276,90090,450451,299047,318688
114,2,944081,1767,199307,4264050,-1,944081,1767219,1199307
114,3,451662,374696,552687,1489582,110537,451662,374696,552687
115,1,594936,438055,449464,1601442,118987,594936,438055,449464
115,2,1275082,694818,1437165,3694498,287433,1275082,694818,1437165
115,3,524314,144027,219127,992330,104862,524314,144027,219127
116,1,314071,598471,275254,1307490,-1,314071,598471,275254
116,2,1223124,462807,537757,3516253,292561,1223128,1462807,537757
116,3,388203,485193,327978,1298412,97038,388203,485193,327978
117,1,452648,523304,310901,1391513,104660,452648,523304,310901
117,2,716381,1684186,1011507,3748911,336837,716381,1684186,1011507
117,3,530952,343838,332426,1313406,106190,530952,343838,332426
118,1,985824,434269,737483,2354740,-1,985824,434269,737483
118,2,1749421,134477,947481,4181263,349884,1749421,1134477,947481
118,3,478967,62070,361827,998657,957937,478967,62070,361827
119,1,204351,503108,357404,1165484,100621,204351,503108,357404
119,2,1262217,443230,874938,2832828,252445,1262217,443230,874938
119,3,555594,277725,228853,1173290,111118,555594,277725,228853
120,1,766154,463991,375069,1758444,153230,766154,463991,375069
